Paper Number,NBER URL,Journal URL,Similarity Ratio or Error,Number of Authors,Number of Female Authors,Number of Male Authors,Number of Unknown Gender Authors
21060,https://econpapers.repec.org/paper/nbrnberwo/21060.htm,https://econpapers.repec.org/article/blajfinan/v_3a75_3ay_3a2020_3ai_3a2_3ap_3a735-777.htm,0.0782552918537524,2,0,2,0
21061,https://econpapers.repec.org/paper/nbrnberwo/21061.htm,,Related journal article link not found,2,1,1,0
21062,https://econpapers.repec.org/paper/nbrnberwo/21062.htm,,Related journal article link not found,3,1,2,0
21063,https://econpapers.repec.org/paper/nbrnberwo/21063.htm,,Related journal article link not found,5,0,5,0
21064,https://econpapers.repec.org/paper/nbrnberwo/21064.htm,https://econpapers.repec.org/article/blajfinan/v_3a74_3ay_3a2019_3ai_3a1_3ap_3a281-321.htm,0.10688042752171009,2,0,2,0
21065,https://econpapers.repec.org/paper/nbrnberwo/21065.htm,,Related journal article link not found,1,1,0,0
21066,https://econpapers.repec.org/paper/nbrnberwo/21066.htm,,Related journal article link not found,1,0,1,0
21067,https://econpapers.repec.org/paper/nbrnberwo/21067.htm,https://econpapers.repec.org/article/eeeeecrev/v_3a86_3ay_3a2016_3ai_3ac_3ap_3a188-201.htm,0.15090439276485787,1,0,1,0
21068,https://econpapers.repec.org/paper/nbrnberwo/21068.htm,https://econpapers.repec.org/article/eeewdevel/v_3a102_3ay_3a2018_3ai_3ac_3ap_3a71-89.htm,0.10125361620057859,3,2,1,0
21069,https://econpapers.repec.org/paper/nbrnberwo/21069.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a106_3ay_3a2016_3ai_3a12_3ap_3a3869-97.htm,0.1633259094283593,4,1,3,0
21070,https://econpapers.repec.org/paper/nbrnberwo/21070.htm,https://econpapers.repec.org/article/aeaaejmac/v_3a9_3ay_3a2017_3ai_3a4_3ap_3a45-90.htm,0.2857142857142857,2,0,2,0
21071,https://econpapers.repec.org/paper/nbrnberwo/21071.htm,,Related journal article link not found,3,1,2,0
21072,https://econpapers.repec.org/paper/nbrnberwo/21072.htm,https://econpapers.repec.org/article/eeejhecon/v_3a71_3ay_3a2020_3ai_3ac_3as0167629619303029.htm,0.2322527697989331,3,0,3,0
21073,https://econpapers.repec.org/paper/nbrnberwo/21073.htm,,Related journal article link not found,2,1,1,0
21074,https://econpapers.repec.org/paper/nbrnberwo/21074.htm,https://econpapers.repec.org/article/blarevinw/v_3a64_3ay_3a2018_3ai_3a3_3ap_3a679-702.htm,0.03850509626274066,3,1,2,0
21075,https://econpapers.repec.org/paper/nbrnberwo/21075.htm,,Related journal article link not found,3,0,3,0
21076,https://econpapers.repec.org/paper/nbrnberwo/21076.htm,,Related journal article link not found,2,0,2,0
21077,https://econpapers.repec.org/paper/nbrnberwo/21077.htm,https://econpapers.repec.org/article/wlyamposc/v_3a63_3ay_3a2019_3ai_3a4_3ap_3a936-947.htm,0.13847502191060473,2,0,2,0
21078,https://econpapers.repec.org/paper/nbrnberwo/21078.htm,https://econpapers.repec.org/article/tpredfpol/v_3a12_3ay_3a2017_3ai_3a4_3ap_3a536-563.htm,0.2543859649122807,3,0,3,0
21079,https://econpapers.repec.org/paper/nbrnberwo/21079.htm,https://econpapers.repec.org/article/wlyemetrp/v_3a88_3ay_3a2020_3ai_3a2_3ap_3a727-797.htm,0.9883720930232558,4,0,4,0
21080,https://econpapers.repec.org/paper/nbrnberwo/21080.htm,,Related journal article link not found,3,0,3,0
21081,https://econpapers.repec.org/paper/nbrnberwo/21081.htm,,Related journal article link not found,2,0,2,0
21082,https://econpapers.repec.org/paper/nbrnberwo/21082.htm,https://econpapers.repec.org/article/ucpjpolec/doi_3a10.1086_2f700764.htm,0.21300929235167976,3,0,3,0
21083,https://econpapers.repec.org/paper/nbrnberwo/21083.htm,,Related journal article link not found,2,0,2,0
21084,https://econpapers.repec.org/paper/nbrnberwo/21084.htm,https://econpapers.repec.org/article/tafjdevst/v_3a53_3ay_3a2017_3ai_3a10_3ap_3a1615-1633.htm,0.3585164835164835,2,0,2,0
21085,https://econpapers.repec.org/paper/nbrnberwo/21085.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a105_3ay_3a2015_3ai_3a5_3ap_3a381-84.htm,0.17627118644067796,4,1,3,0
21086,https://econpapers.repec.org/paper/nbrnberwo/21086.htm,,Related journal article link not found,3,1,2,0
21087,https://econpapers.repec.org/paper/nbrnberwo/21087.htm,,Related journal article link not found,3,1,2,0
21088,https://econpapers.repec.org/paper/nbrnberwo/21088.htm,https://econpapers.repec.org/article/eeejuecon/v_3a94_3ay_3a2016_3ai_3ac_3ap_3a109-123.htm,0.4801223241590214,3,0,3,0
21089,https://econpapers.repec.org/paper/nbrnberwo/21089.htm,https://econpapers.repec.org/article/eeejimfin/v_3a86_3ay_3a2018_3ai_3ac_3ap_3a31-49.htm,1.0,3,1,2,0
21090,https://econpapers.repec.org/paper/nbrnberwo/21090.htm,https://econpapers.repec.org/article/oupjcomle/v_3a11_3ay_3a2015_3ai_3a3_3ap_3a549-578..htm,0.9359823399558499,3,0,3,0
21091,https://econpapers.repec.org/paper/nbrnberwo/21091.htm,,Related journal article link not found,3,0,3,0
21092,https://econpapers.repec.org/paper/nbrnberwo/21092.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a108_3ay_3a2018_3ai_3a9_3ap_3a2671-2713.htm,0.061635220125786164,3,1,2,0
21093,https://econpapers.repec.org/paper/nbrnberwo/21093.htm,https://econpapers.repec.org/article/aeaaejpol/v_3a8_3ay_3a2016_3ai_3a2_3ap_3a125-53.htm,0.23167539267015708,4,0,4,0
21094,https://econpapers.repec.org/paper/nbrnberwo/21094.htm,,Related journal article link not found,2,1,1,0
21095,https://econpapers.repec.org/paper/nbrnberwo/21095.htm,,Related journal article link not found,2,1,1,0
21096,https://econpapers.repec.org/paper/nbrnberwo/21096.htm,https://econpapers.repec.org/article/uwpjhriss/v_3a53_3ay_3a2018_3ai_3a1_3ap_3a1-31.htm,0.29871851524524967,3,1,2,0
21097,https://econpapers.repec.org/paper/nbrnberwo/21097.htm,https://econpapers.repec.org/article/ouprenvpo/v_3a11_3ay_3a2017_3ai_3a1_3ap_3a100-114..htm,0.7730923694779116,1,0,1,0
21098,https://econpapers.repec.org/paper/nbrnberwo/21098.htm,,Related journal article link not found,3,0,3,0
21099,https://econpapers.repec.org/paper/nbrnberwo/21099.htm,https://econpapers.repec.org/article/aeaaejmic/v_3a13_3ay_3a2021_3ai_3a2_3ap_3a141-73.htm,0.44950213371266,3,1,2,0
21100,https://econpapers.repec.org/paper/nbrnberwo/21100.htm,https://econpapers.repec.org/article/palimfecr/v_3a64_3ay_3a2016_3ai_3a1_3ap_3a177-215.htm,0.35294117647058826,2,0,2,0
21101,https://econpapers.repec.org/paper/nbrnberwo/21101.htm,https://econpapers.repec.org/article/cjeissued/v_3a52_3ay_3a2019_3ai_3a4_3ap_3a1433-1463.htm,0.004020100502512563,3,1,2,0
21102,https://econpapers.repec.org/paper/nbrnberwo/21102.htm,https://econpapers.repec.org/article/ntjjournl/v_3a70_3ay_3a2017_3ai_3a1_3ap_3a77-110.htm,0.17591125198098256,4,1,3,0
21103,https://econpapers.repec.org/paper/nbrnberwo/21103.htm,,Related journal article link not found,3,0,3,0
21104,https://econpapers.repec.org/paper/nbrnberwo/21104.htm,https://econpapers.repec.org/article/ouprestud/v_3a87_3ay_3a2020_3ai_3a2_3ap_3a822-869..htm,0.9959677419354839,3,1,2,0
21105,https://econpapers.repec.org/paper/nbrnberwo/21105.htm,https://econpapers.repec.org/article/ouprestud/v_3a89_3ay_3a2022_3ai_3a4_3ap_3a1785-1832..htm,0.15265486725663716,3,0,3,0
21106,https://econpapers.repec.org/paper/nbrnberwo/21106.htm,,Related journal article link not found,1,0,1,0
21107,https://econpapers.repec.org/paper/nbrnberwo/21107.htm,https://econpapers.repec.org/article/anrreveco/v_3a7_3ay_3a2015_3ap_3a409-436.htm,0.9954545454545455,3,0,3,0
21108,https://econpapers.repec.org/paper/nbrnberwo/21108.htm,https://econpapers.repec.org/article/aeajecper/v_3a29_3ay_3a2015_3ai_3a2_3ap_3a81-106.htm,0.9644879053010808,2,1,1,0
21109,https://econpapers.repec.org/paper/nbrnberwo/21109.htm,,Related journal article link not found,1,0,1,0
21110,https://econpapers.repec.org/paper/nbrnberwo/21110.htm,https://econpapers.repec.org/article/eeemoneco/v_3a90_3ay_3a2017_3ai_3ac_3ap_3a99-112.htm,0.03785488958990536,2,0,2,0
21111,https://econpapers.repec.org/paper/nbrnberwo/21111.htm,https://econpapers.repec.org/article/eeepubeco/v_3a128_3ay_3a2015_3ai_3ac_3ap_3a124-132.htm,0.9378283712784589,2,2,0,0
21112,https://econpapers.repec.org/paper/nbrnberwo/21112.htm,https://econpapers.repec.org/article/ucpmacann/doi_3a10.1086_2f685953.htm,Journal abstract not found,4,0,4,0
21113,https://econpapers.repec.org/paper/nbrnberwo/21113.htm,https://econpapers.repec.org/article/anrreveco/v_3a7_3ay_3a2015_3ap_3a437-463.htm,0.02114029468289558,2,0,2,0
21114,https://econpapers.repec.org/paper/nbrnberwo/21114.htm,,Related journal article link not found,5,2,3,0
21115,https://econpapers.repec.org/paper/nbrnberwo/21115.htm,https://econpapers.repec.org/article/binbpeajo/v_3a46_3ay_3a2015_3ai_3a2015-01_3ap_3a71-139.htm,Journal abstract not found,2,1,1,0
21116,https://econpapers.repec.org/paper/nbrnberwo/21116.htm,https://econpapers.repec.org/article/ucpjaerec/doi_3a10.1086_2f698859.htm,0.022938285090114693,4,1,3,0
21117,https://econpapers.repec.org/paper/nbrnberwo/21117.htm,https://econpapers.repec.org/article/kappubcho/v_3a187_3ay_3a2021_3ai_3a1_3ad_3a10.1007_5fs11127-020-00811-8.htm,0.8519758874748827,2,0,2,0
21118,https://econpapers.repec.org/paper/nbrnberwo/21118.htm,https://econpapers.repec.org/article/blajfinan/v_3a73_3ay_3a2018_3ai_3a2_3ap_3a619-656.htm,0.4308466051969824,1,0,1,0
21119,https://econpapers.repec.org/paper/nbrnberwo/21119.htm,,Related journal article link not found,2,0,2,0
21120,https://econpapers.repec.org/paper/nbrnberwo/21120.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a107_3ay_3a2017_3ai_3a7_3ap_3a1858-1903.htm,0.29200652528548127,2,0,2,0
21121,https://econpapers.repec.org/paper/nbrnberwo/21121.htm,https://econpapers.repec.org/article/oupecpoli/v_3a31_3ay_3a2016_3ai_3a86_3ap_3a247-297..htm,0.8782383419689119,3,1,2,0
21122,https://econpapers.repec.org/paper/nbrnberwo/21122.htm,,Related journal article link not found,2,0,2,0
21123,https://econpapers.repec.org/paper/nbrnberwo/21123.htm,,Related journal article link not found,2,0,2,0
21124,https://econpapers.repec.org/paper/nbrnberwo/21124.htm,,Related journal article link not found,3,0,3,0
21125,https://econpapers.repec.org/paper/nbrnberwo/21125.htm,,Related journal article link not found,4,0,4,0
21126,https://econpapers.repec.org/paper/nbrnberwo/21126.htm,,Related journal article link not found,3,1,2,0
21127,https://econpapers.repec.org/paper/nbrnberwo/21127.htm,,Related journal article link not found,2,0,2,0
21128,https://econpapers.repec.org/paper/nbrnberwo/21128.htm,https://econpapers.repec.org/article/eeejimfin/v_3a68_3ay_3a2016_3ai_3ac_3ap_3a298-330.htm,0.9955947136563876,3,2,1,0
21129,https://econpapers.repec.org/paper/nbrnberwo/21129.htm,,Related journal article link not found,4,0,4,0
21130,https://econpapers.repec.org/paper/nbrnberwo/21130.htm,,Related journal article link not found,3,0,3,0
21131,https://econpapers.repec.org/paper/nbrnberwo/21131.htm,https://econpapers.repec.org/article/aeajeclit/v_3a54_3ay_3a2016_3ai_3a4_3ap_3a1232-87.htm,0.9253731343283582,2,0,2,0
21132,https://econpapers.repec.org/paper/nbrnberwo/21132.htm,https://econpapers.repec.org/article/oupwbecrv/v_3a32_3ay_3a2018_3ai_3a3_3ap_3a656-675..htm,0.9193121693121693,2,0,2,0
21133,https://econpapers.repec.org/paper/nbrnberwo/21133.htm,https://econpapers.repec.org/article/eeejfinec/v_3a121_3ay_3a2016_3ai_3a3_3ap_3a449-476.htm,0.8999309868875086,3,1,2,0
21134,https://econpapers.repec.org/paper/nbrnberwo/21134.htm,https://econpapers.repec.org/article/inmororsc/v_3a29_3ay_3a2018_3ai_3a6_3ap_3a1056-1073.htm,0.013183404420317953,3,2,1,0
21135,https://econpapers.repec.org/paper/nbrnberwo/21135.htm,,Related journal article link not found,2,0,2,0
21136,https://econpapers.repec.org/paper/nbrnberwo/21136.htm,,Related journal article link not found,2,1,1,0
21137,https://econpapers.repec.org/paper/nbrnberwo/21137.htm,https://econpapers.repec.org/article/uwpjhriss/v_3a54_3ay_3a2019_3ai_3a4_3ap_3a986-1036.htm,0.9992790194664743,3,0,3,0
21138,https://econpapers.repec.org/paper/nbrnberwo/21138.htm,https://econpapers.repec.org/article/sprdemogr/v_3a54_3ay_3a2017_3ai_3a3_3ad_3a10.1007_5fs13524-017-0575-1.htm,0.3331321665660833,2,0,2,0
21139,https://econpapers.repec.org/paper/nbrnberwo/21139.htm,https://econpapers.repec.org/article/oupwbecrv/v_3a33_3ay_3a2019_3ai_3a1_3ap_3a41-62..htm,0.16738197424892703,2,0,2,0
21140,https://econpapers.repec.org/paper/nbrnberwo/21140.htm,,Related journal article link not found,2,0,2,0
21141,https://econpapers.repec.org/paper/nbrnberwo/21141.htm,https://econpapers.repec.org/article/tprrestat/v_3a99_3ay_3a2017_3ai_3a1_3ap_3a32-39.htm,0.0239880059970015,4,2,2,0
21142,https://econpapers.repec.org/paper/nbrnberwo/21142.htm,,Related journal article link not found,1,0,1,0
21143,https://econpapers.repec.org/paper/nbrnberwo/21143.htm,https://econpapers.repec.org/article/eeerespol/v_3a47_3ay_3a2018_3ai_3a5_3ap_3a827-839.htm,0.9925124792013311,3,1,2,0
21144,https://econpapers.repec.org/paper/nbrnberwo/21144.htm,https://econpapers.repec.org/article/aeaaejapp/v_3a8_3ay_3a2016_3ai_3a3_3ap_3a31-68.htm,0.3343491510666086,4,0,4,0
21145,https://econpapers.repec.org/paper/nbrnberwo/21145.htm,https://econpapers.repec.org/article/oupjeurec/v_3a17_3ay_3a2019_3ai_3a3_3ap_3a834-875..htm,0.6806883365200764,3,1,2,0
21146,https://econpapers.repec.org/paper/nbrnberwo/21146.htm,https://econpapers.repec.org/article/eeerespol/v_3a46_3ay_3a2017_3ai_3a9_3ap_3a1552-1569.htm,1.0,3,1,2,0
21147,https://econpapers.repec.org/paper/nbrnberwo/21147.htm,https://econpapers.repec.org/article/ucpjlabec/doi_3a10.1086_2f687568.htm,0.9792332268370607,3,1,2,0
21148,https://econpapers.repec.org/paper/nbrnberwo/21148.htm,https://econpapers.repec.org/article/oupwbecrv/v_3a29_3ay_3a2015_3ai_3asuppl_5f1_3ap_3as9-s24..htm,1.0,6,0,6,0
21149,https://econpapers.repec.org/paper/nbrnberwo/21149.htm,,Related journal article link not found,3,1,2,0
21150,https://econpapers.repec.org/paper/nbrnberwo/21150.htm,,Related journal article link not found,2,0,2,0
21151,https://econpapers.repec.org/paper/nbrnberwo/21151.htm,https://econpapers.repec.org/article/wlyiecrev/v_3a60_3ay_3a2019_3ai_3a2_3ap_3a517-545.htm,0.6710430342815463,3,0,3,0
21152,https://econpapers.repec.org/paper/nbrnberwo/21152.htm,,Related journal article link not found,1,0,1,0
21153,https://econpapers.repec.org/paper/nbrnberwo/21153.htm,,Related journal article link not found,2,1,1,0
21154,https://econpapers.repec.org/paper/nbrnberwo/21154.htm,https://econpapers.repec.org/article/aeaaejmac/v_3a11_3ay_3a2019_3ai_3a2_3ap_3a1-39.htm,0.9772951628825272,2,0,2,0
21155,https://econpapers.repec.org/paper/nbrnberwo/21155.htm,https://econpapers.repec.org/article/wlyquante/v_3a11_3ay_3a2020_3ai_3a4_3ap_3a1289-1323.htm,0.21170731707317073,4,0,4,0
21156,https://econpapers.repec.org/paper/nbrnberwo/21156.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a106_3ay_3a2016_3ai_3a4_3ap_3a855-902.htm,0.2234447735928904,3,1,2,0
21157,https://econpapers.repec.org/paper/nbrnberwo/21157.htm,https://econpapers.repec.org/article/ucpjaerec/doi_3a10.1086_2f694177.htm,0.7961630695443646,3,1,2,0
21158,https://econpapers.repec.org/paper/nbrnberwo/21158.htm,,Related journal article link not found,3,0,3,0
21159,https://econpapers.repec.org/paper/nbrnberwo/21159.htm,https://econpapers.repec.org/article/kapopenec/v_3a29_3ay_3a2018_3ai_3a1_3ad_3a10.1007_5fs11079-017-9474-8.htm,0.9930740543420352,2,1,1,0
21160,https://econpapers.repec.org/paper/nbrnberwo/21160.htm,,Related journal article link not found,3,0,3,0
21161,https://econpapers.repec.org/paper/nbrnberwo/21161.htm,https://econpapers.repec.org/article/nowjnlcfr/104.00000064.htm,0.0724450194049159,2,1,1,0
21162,https://econpapers.repec.org/paper/nbrnberwo/21162.htm,,Related journal article link not found,1,1,0,0
21163,https://econpapers.repec.org/paper/nbrnberwo/21163.htm,,Related journal article link not found,3,0,3,0
21164,https://econpapers.repec.org/paper/nbrnberwo/21164.htm,https://econpapers.repec.org/article/eeeinecon/v_3a104_3ay_3a2017_3ai_3ac_3ap_3a122-137.htm,0.9804919423240034,3,0,3,0
21165,https://econpapers.repec.org/paper/nbrnberwo/21165.htm,https://econpapers.repec.org/article/ouprestud/v_3a89_3ay_3a2022_3ai_3a2_3ap_3a592-625..htm,0.3714637146371464,3,0,3,0
21166,https://econpapers.repec.org/paper/nbrnberwo/21166.htm,,Related journal article link not found,5,1,4,0
21167,https://econpapers.repec.org/paper/nbrnberwo/21167.htm,,Related journal article link not found,1,0,1,0
21168,https://econpapers.repec.org/paper/nbrnberwo/21168.htm,https://econpapers.repec.org/bookchap/nbrnberch/13633.htm,Journal abstract not found,5,2,3,0
21169,https://econpapers.repec.org/paper/nbrnberwo/21169.htm,,Related journal article link not found,2,0,2,0
21170,https://econpapers.repec.org/paper/nbrnberwo/21170.htm,https://econpapers.repec.org/article/ucpjlawec/doi_3a10.1086_2f684295.htm,Journal abstract not found,2,0,2,0
21171,https://econpapers.repec.org/paper/nbrnberwo/21171.htm,https://econpapers.repec.org/article/eeejhecon/v_3a58_3ay_3a2018_3ai_3ac_3ap_3a253-268.htm,0.9027635619242579,2,0,2,0
21172,https://econpapers.repec.org/paper/nbrnberwo/21172.htm,https://econpapers.repec.org/article/wlyeconjl/v_3a_3ay_3a2015_3ai_3a584_3ap_3a675-698.htm,Journal abstract not found,2,1,1,0
21173,https://econpapers.repec.org/paper/nbrnberwo/21173.htm,,Related journal article link not found,2,0,2,0
21174,https://econpapers.repec.org/paper/nbrnberwo/21174.htm,https://econpapers.repec.org/article/blaecopol/v_3a30_3ay_3a2018_3ai_3a1_3ap_3a27-54.htm,0.9900803023145961,2,1,1,0
21175,https://econpapers.repec.org/paper/nbrnberwo/21175.htm,,Related journal article link not found,3,0,3,0
21176,https://econpapers.repec.org/paper/nbrnberwo/21176.htm,https://econpapers.repec.org/article/ucpjpolec/doi_3a10.1086_2f695476.htm,0.2249034749034749,3,0,3,0
21177,https://econpapers.repec.org/paper/nbrnberwo/21177.htm,,Related journal article link not found,1,0,1,0
21178,https://econpapers.repec.org/paper/nbrnberwo/21178.htm,https://econpapers.repec.org/article/oupqjecon/v_3a132_3ay_3a2017_3ai_3a1_3ap_3a1-54..htm,0.9972826086956522,6,0,6,0
21179,https://econpapers.repec.org/paper/nbrnberwo/21179.htm,https://econpapers.repec.org/article/thepublsh/2821.htm,0.045307443365695796,3,0,3,0
21180,https://econpapers.repec.org/paper/nbrnberwo/21180.htm,,Related journal article link not found,5,1,4,0
21181,https://econpapers.repec.org/paper/nbrnberwo/21181.htm,https://econpapers.repec.org/article/eeejfinec/v_3a123_3ay_3a2017_3ai_3a3_3ap_3a464-487.htm,0.33003300330033003,3,0,3,0
21182,https://econpapers.repec.org/paper/nbrnberwo/21182.htm,https://econpapers.repec.org/article/eeejfinec/v_3a123_3ay_3a2017_3ai_3a2_3ap_3a225-250.htm,0.296043656207367,4,0,4,0
21183,https://econpapers.repec.org/paper/nbrnberwo/21183.htm,,Related journal article link not found,3,2,1,0
21184,https://econpapers.repec.org/paper/nbrnberwo/21184.htm,https://econpapers.repec.org/article/aeaaejapp/v_3a10_3ay_3a2018_3ai_3a2_3ap_3a125-62.htm,0.9984984984984985,2,0,2,0
21185,https://econpapers.repec.org/paper/nbrnberwo/21185.htm,https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a1_3ap_3a273-314..htm,0.7084601339013998,2,1,1,0
21186,https://econpapers.repec.org/paper/nbrnberwo/21186.htm,https://econpapers.repec.org/article/wlyempleg/v_3a13_3ay_3a2016_3ai_3a3_3ap_3a396-427.htm,0.8299791811242193,3,0,3,0
21187,https://econpapers.repec.org/paper/nbrnberwo/21187.htm,https://econpapers.repec.org/article/wlyjpamgt/v_3a34_3ay_3a2015_3ai_3a3_3ap_3a698-705.htm,Journal abstract not found,2,2,0,0
21188,https://econpapers.repec.org/paper/nbrnberwo/21188.htm,,Related journal article link not found,3,0,3,0
21189,https://econpapers.repec.org/paper/nbrnberwo/21189.htm,,Related journal article link not found,1,0,1,0
21190,https://econpapers.repec.org/paper/nbrnberwo/21190.htm,,Related journal article link not found,1,0,1,0
21191,https://econpapers.repec.org/paper/nbrnberwo/21191.htm,,Related journal article link not found,1,0,1,0
21192,https://econpapers.repec.org/paper/nbrnberwo/21192.htm,,Related journal article link not found,1,0,1,0
21193,https://econpapers.repec.org/paper/nbrnberwo/21193.htm,,Related journal article link not found,3,0,3,0
21194,https://econpapers.repec.org/paper/nbrnberwo/21194.htm,,Related journal article link not found,4,0,4,0
21195,https://econpapers.repec.org/paper/nbrnberwo/21195.htm,,Related journal article link not found,1,0,1,0
21196,https://econpapers.repec.org/paper/nbrnberwo/21196.htm,,Related journal article link not found,2,0,2,0
21197,https://econpapers.repec.org/paper/nbrnberwo/21197.htm,https://econpapers.repec.org/article/oupajagec/v_3a99_3ay_3a2017_3ai_3a2_3ap_3a481-498..htm,0.27506561679790026,1,0,1,0
21198,https://econpapers.repec.org/paper/nbrnberwo/21198.htm,,Related journal article link not found,3,0,3,0
21199,https://econpapers.repec.org/paper/nbrnberwo/21199.htm,https://econpapers.repec.org/article/oupqjecon/v_3a134_3ay_3a2019_3ai_3a1_3ap_3a1-50..htm,0.03923107100823853,5,0,5,0
