Paper Number,NBER URL,Journal URL,Similarity Ratio or Error,Number of Authors,Number of Female Authors,Number of Male Authors,Number of Unknown Gender Authors
21561,https://econpapers.repec.org/paper/nbrnberwo/21561.htm,https://econpapers.repec.org/article/eeeeecrev/v_3a116_3ay_3a2019_3ai_3ac_3ap_3a1-27.htm,0.6704604242110709,2,0,2,0
21562,https://econpapers.repec.org/paper/nbrnberwo/21562.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a108_3ay_3a2018_3ai_3a3_3ap_3a775-827.htm,0.020821917808219178,4,0,4,0
21563,https://econpapers.repec.org/paper/nbrnberwo/21563.htm,https://econpapers.repec.org/article/blajfinan/v_3a73_3ay_3a2018_3ai_3a4_3ap_3a1663-1712.htm,0.683311432325887,2,1,1,0
21564,https://econpapers.repec.org/paper/nbrnberwo/21564.htm,,Related journal article link not found,2,0,2,0
21565,https://econpapers.repec.org/paper/nbrnberwo/21565.htm,,Related journal article link not found,3,1,2,0
21566,https://econpapers.repec.org/paper/nbrnberwo/21566.htm,https://econpapers.repec.org/article/eeeeecrev/v_3a81_3ay_3a2016_3ai_3ac_3ap_3a32-67.htm,0.9830713422007256,3,0,3,0
21567,https://econpapers.repec.org/paper/nbrnberwo/21567.htm,https://econpapers.repec.org/article/oupqjecon/v_3a133_3ay_3a2018_3ai_3a1_3ap_3a129-190..htm,0.9693209238193726,4,2,2,0
21568,https://econpapers.repec.org/paper/nbrnberwo/21568.htm,https://econpapers.repec.org/article/eeepubeco/v_3a159_3ay_3a2018_3ai_3ac_3ap_3a203-224.htm,0.33276157804459694,3,2,1,0
21569,https://econpapers.repec.org/paper/nbrnberwo/21569.htm,,Related journal article link not found,2,0,2,0
21570,https://econpapers.repec.org/paper/nbrnberwo/21570.htm,,Related journal article link not found,4,0,4,0
21571,https://econpapers.repec.org/paper/nbrnberwo/21571.htm,,Related journal article link not found,3,1,2,0
21572,https://econpapers.repec.org/paper/nbrnberwo/21572.htm,,Related journal article link not found,2,0,2,0
21573,https://econpapers.repec.org/paper/nbrnberwo/21573.htm,,Related journal article link not found,2,1,1,0
21574,https://econpapers.repec.org/paper/nbrnberwo/21574.htm,,Related journal article link not found,3,0,3,0
21575,https://econpapers.repec.org/paper/nbrnberwo/21575.htm,,Related journal article link not found,2,0,2,0
21576,https://econpapers.repec.org/paper/nbrnberwo/21576.htm,https://econpapers.repec.org/article/eeemoneco/v_3a76_3ay_3a2015_3ai_3ac_3ap_3a124-140.htm,0.01514004542013626,1,0,1,0
21577,https://econpapers.repec.org/paper/nbrnberwo/21577.htm,,Related journal article link not found,3,0,3,0
21578,https://econpapers.repec.org/paper/nbrnberwo/21578.htm,https://econpapers.repec.org/article/oupjeurec/v_3a18_3ay_3a2020_3ai_3a4_3ap_3a1886-1927..htm,0.765371372356124,1,1,0,0
21579,https://econpapers.repec.org/paper/nbrnberwo/21579.htm,https://econpapers.repec.org/article/sprscient/v_3a110_3ay_3a2017_3ai_3a1_3ad_3a10.1007_5fs11192-016-2157-1.htm,0.9259002770083102,2,1,1,0
21580,https://econpapers.repec.org/paper/nbrnberwo/21580.htm,,Related journal article link not found,4,1,3,0
21581,https://econpapers.repec.org/paper/nbrnberwo/21581.htm,https://econpapers.repec.org/article/oupqjecon/v_3a132_3ay_3a2017_3ai_3a4_3ap_3a1755-1817..htm,0.506791569086651,3,0,3,0
21582,https://econpapers.repec.org/paper/nbrnberwo/21582.htm,https://econpapers.repec.org/article/ucpjpolec/doi_3a10.1086_2f700935.htm,0.06559083810515356,4,1,3,0
21583,https://econpapers.repec.org/paper/nbrnberwo/21583.htm,https://econpapers.repec.org/article/eeeinecon/v_3a110_3ay_3a2018_3ai_3ac_3ap_3a135-150.htm,0.8242591316333563,4,2,2,0
21584,https://econpapers.repec.org/paper/nbrnberwo/21584.htm,https://econpapers.repec.org/article/tafjnlasa/v_3a114_3ay_3a2019_3ai_3a525_3ap_3a287-303.htm,0.8085626911314985,2,0,2,0
21585,https://econpapers.repec.org/paper/nbrnberwo/21585.htm,https://econpapers.repec.org/article/eeeeecrev/v_3a118_3ay_3a2019_3ai_3ac_3ap_3a101-125.htm,0.7673231218088986,3,1,2,0
21586,https://econpapers.repec.org/paper/nbrnberwo/21586.htm,,Related journal article link not found,1,1,0,0
21587,https://econpapers.repec.org/paper/nbrnberwo/21587.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a108_3ay_3a2018_3ai_3a10_3ap_3a2947-94.htm,0.11099691675231244,3,0,3,0
21588,https://econpapers.repec.org/paper/nbrnberwo/21588.htm,https://econpapers.repec.org/bookchap/wsiwschap/9789811240812_5f0012.htm,0.5370902817711328,1,0,1,0
21589,https://econpapers.repec.org/paper/nbrnberwo/21589.htm,https://econpapers.repec.org/article/eeejeborg/v_3a132_3ay_3a2016_3ai_3apb_3ap_3a19-45.htm,0.1942914371557336,3,0,3,0
21590,https://econpapers.repec.org/paper/nbrnberwo/21590.htm,https://econpapers.repec.org/article/wlyquante/v_3a8_3ay_3a2017_3ai_3a1_3ap_3a117-147.htm,0.3581744656268053,3,0,3,0
21591,https://econpapers.repec.org/paper/nbrnberwo/21591.htm,https://econpapers.repec.org/article/sprjopoec/v_3a29_3ay_3a2016_3ai_3a4_3ad_3a10.1007_5fs00148-016-0600-5.htm,0.4385150812064965,5,0,5,0
21592,https://econpapers.repec.org/paper/nbrnberwo/21592.htm,,Related journal article link not found,3,1,2,0
21593,https://econpapers.repec.org/paper/nbrnberwo/21593.htm,,Related journal article link not found,1,1,0,0
21594,https://econpapers.repec.org/paper/nbrnberwo/21594.htm,https://econpapers.repec.org/article/eeejhecon/v_3a69_3ay_3a2020_3ai_3ac_3as0167629617309438.htm,0.42612064194798005,2,0,2,0
21595,https://econpapers.repec.org/paper/nbrnberwo/21595.htm,https://econpapers.repec.org/article/wlyemetrp/v_3a89_3ay_3a2021_3ai_3a1_3ap_3a311-374.htm,0.974304068522484,3,1,2,0
21596,https://econpapers.repec.org/paper/nbrnberwo/21596.htm,https://econpapers.repec.org/article/oupajagec/v_3a98_3ay_3a2016_3ai_3a4_3ap_3a997-1017..htm,0.9690265486725663,3,0,3,0
21597,https://econpapers.repec.org/paper/nbrnberwo/21597.htm,https://econpapers.repec.org/article/uwpjhriss/v_3a58_3ay_3a2023_3ai_3a1_3ap_3a183-220.htm,1.0,2,0,2,0
21598,https://econpapers.repec.org/paper/nbrnberwo/21598.htm,https://econpapers.repec.org/article/eeelabeco/v_3a44_3ay_3a2017_3ai_3ac_3ap_3a133-150.htm,0.214171974522293,3,1,2,0
21599,https://econpapers.repec.org/paper/nbrnberwo/21599.htm,,Related journal article link not found,3,0,3,0
21600,https://econpapers.repec.org/paper/nbrnberwo/21600.htm,,Related journal article link not found,1,0,1,0
21601,https://econpapers.repec.org/paper/nbrnberwo/21601.htm,,Related journal article link not found,2,1,1,0
21602,https://econpapers.repec.org/paper/nbrnberwo/21602.htm,,Related journal article link not found,4,0,4,0
21603,https://econpapers.repec.org/paper/nbrnberwo/21603.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a106_3ay_3a2016_3ai_3a8_3ap_3a2110-44.htm,0.34439834024896265,4,0,4,0
21604,https://econpapers.repec.org/paper/nbrnberwo/21604.htm,https://econpapers.repec.org/article/wlyhlthec/v_3a25_3ay_3a2016_3ai_3as2_3ap_3a6-24.htm,0.41389432485322897,1,0,1,0
21605,https://econpapers.repec.org/paper/nbrnberwo/21605.htm,https://econpapers.repec.org/article/tpredfpol/v_3a11_3ay_3a2016_3ai_3a4_3ap_3a369-403.htm,0.3951993141877411,2,0,2,0
21606,https://econpapers.repec.org/paper/nbrnberwo/21606.htm,,Related journal article link not found,2,0,2,0
21607,https://econpapers.repec.org/paper/nbrnberwo/21607.htm,https://econpapers.repec.org/article/uwpjhriss/v_3a57_3ay_3a2022_3ai_3a1_3ap_3a178-216.htm,0.04632012352032939,4,0,4,0
21608,https://econpapers.repec.org/paper/nbrnberwo/21608.htm,,Related journal article link not found,2,0,2,0
21609,https://econpapers.repec.org/paper/nbrnberwo/21609.htm,,Related journal article link not found,1,0,1,0
21610,https://econpapers.repec.org/paper/nbrnberwo/21610.htm,https://econpapers.repec.org/article/wlyhlthec/v_3a27_3ay_3a2018_3ai_3a5_3ap_3a781-802.htm,0.24017467248908297,2,0,2,0
21611,https://econpapers.repec.org/paper/nbrnberwo/21611.htm,https://econpapers.repec.org/article/ucpjpolec/doi_3a10.1086_2f701605.htm,0.7645003494060097,4,2,2,0
21612,https://econpapers.repec.org/paper/nbrnberwo/21612.htm,,Related journal article link not found,2,0,2,0
21613,https://econpapers.repec.org/paper/nbrnberwo/21613.htm,,Related journal article link not found,3,1,2,0
21614,https://econpapers.repec.org/paper/nbrnberwo/21614.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a109_3ay_3a2019_3ai_3a1_3ap_3a86-120.htm,0.03350083752093802,2,1,1,0
21615,https://econpapers.repec.org/paper/nbrnberwo/21615.htm,,Related journal article link not found,2,0,2,0
21616,https://econpapers.repec.org/paper/nbrnberwo/21616.htm,,Related journal article link not found,3,0,3,0
21617,https://econpapers.repec.org/paper/nbrnberwo/21617.htm,,Related journal article link not found,2,0,2,0
21618,https://econpapers.repec.org/paper/nbrnberwo/21618.htm,https://econpapers.repec.org/article/saeilrrev/v_3a72_3ay_3a2019_3ai_3a1_3ap_3a101-126.htm,0.5429740791268759,3,0,3,0
21619,https://econpapers.repec.org/paper/nbrnberwo/21619.htm,https://econpapers.repec.org/article/palimfecr/v_3a65_3ay_3a2017_3ai_3a3_3ad_3a10.1057_5fs41308-017-0039-z.htm,0.968944099378882,4,0,4,0
21620,https://econpapers.repec.org/paper/nbrnberwo/21620.htm,,Related journal article link not found,5,2,3,0
21621,https://econpapers.repec.org/paper/nbrnberwo/21621.htm,https://econpapers.repec.org/article/blarandje/v_3a47_3ay_3a2016_3ai_3a3_3ap_3a463-497.htm,Journal abstract not found,3,0,3,0
21622,https://econpapers.repec.org/paper/nbrnberwo/21622.htm,https://econpapers.repec.org/article/eeedeveco/v_3a122_3ay_3a2016_3ai_3ac_3ap_3a127-146.htm,0.930780559646539,2,0,2,0
21623,https://econpapers.repec.org/paper/nbrnberwo/21623.htm,https://econpapers.repec.org/article/sprweltar/v_3a152_3ay_3a2016_3ai_3a1_3ad_3a10.1007_5fs10290-015-0236-7.htm,0.9914040114613181,1,0,1,0
21624,https://econpapers.repec.org/paper/nbrnberwo/21624.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a107_3ay_3a2017_3ai_3a4_3ap_3a1313-34.htm,0.013414634146341463,3,0,3,0
21625,https://econpapers.repec.org/paper/nbrnberwo/21625.htm,https://econpapers.repec.org/article/eeeexehis/v_3a59_3ay_3a2016_3ai_3ac_3ap_3a114-125.htm,0.992862807295797,3,2,1,0
21626,https://econpapers.repec.org/paper/nbrnberwo/21626.htm,https://econpapers.repec.org/article/eeemoneco/v_3a81_3ay_3a2016_3ai_3ac_3ap_3a111-132.htm,0.40588489831241886,3,1,2,0
21627,https://econpapers.repec.org/paper/nbrnberwo/21627.htm,,Related journal article link not found,3,1,2,0
21628,https://econpapers.repec.org/paper/nbrnberwo/21628.htm,https://econpapers.repec.org/article/blaeconom/v_3a87_3ay_3a2020_3ai_3a348_3ap_3a885-900.htm,0.9859943977591037,2,2,0,0
21629,https://econpapers.repec.org/paper/nbrnberwo/21629.htm,https://econpapers.repec.org/article/blacoecpo/v_3a35_3ay_3a2017_3ai_3a3_3ap_3a439-456.htm,Journal abstract not found,3,0,3,0
21630,https://econpapers.repec.org/paper/nbrnberwo/21630.htm,https://econpapers.repec.org/article/ouprfinst/v_3a31_3ay_3a2018_3ai_3a3_3ap_3a1098-1131..htm,0.332651670074983,4,0,4,0
21631,https://econpapers.repec.org/paper/nbrnberwo/21631.htm,,Related journal article link not found,2,0,2,0
21632,https://econpapers.repec.org/paper/nbrnberwo/21632.htm,https://econpapers.repec.org/article/oupqjecon/v_3a132_3ay_3a2017_3ai_3a3_3ap_3a1261-1318..htm,0.3802603693611868,4,1,3,0
21633,https://econpapers.repec.org/paper/nbrnberwo/21633.htm,https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a4_3ap_3a1593-1636..htm,0.558736426456071,3,0,3,0
21634,https://econpapers.repec.org/paper/nbrnberwo/21634.htm,https://econpapers.repec.org/article/ucpjlawec/doi_3a10.1086_2f696384.htm,0.4049079754601227,3,1,2,0
21635,https://econpapers.repec.org/paper/nbrnberwo/21635.htm,https://econpapers.repec.org/article/cupjechis/v_3a78_3ay_3a2018_3ai_3a04_3ap_3a1179-1209_5f00.htm,0.993421052631579,3,1,2,0
21636,https://econpapers.repec.org/paper/nbrnberwo/21636.htm,,Related journal article link not found,1,0,1,0
21637,https://econpapers.repec.org/paper/nbrnberwo/21637.htm,,Related journal article link not found,9,1,8,0
21638,https://econpapers.repec.org/paper/nbrnberwo/21638.htm,,Related journal article link not found,4,1,3,0
21639,https://econpapers.repec.org/paper/nbrnberwo/21639.htm,,Related journal article link not found,4,2,2,0
21640,https://econpapers.repec.org/paper/nbrnberwo/21640.htm,https://econpapers.repec.org/article/wlyiecrev/v_3a59_3ay_3a2018_3ai_3a2_3ap_3a449-477.htm,0.7872161480235492,3,1,2,0
21641,https://econpapers.repec.org/paper/nbrnberwo/21641.htm,,Related journal article link not found,2,0,2,0
21642,https://econpapers.repec.org/paper/nbrnberwo/21642.htm,,Related journal article link not found,3,0,3,0
21643,https://econpapers.repec.org/paper/nbrnberwo/21643.htm,,Related journal article link not found,1,0,1,0
21644,https://econpapers.repec.org/paper/nbrnberwo/21644.htm,,Related journal article link not found,2,0,2,0
21645,https://econpapers.repec.org/paper/nbrnberwo/21645.htm,,Related journal article link not found,2,0,2,0
21646,https://econpapers.repec.org/paper/nbrnberwo/21646.htm,,Related journal article link not found,1,0,1,0
21647,https://econpapers.repec.org/paper/nbrnberwo/21647.htm,,Related journal article link not found,1,0,1,0
21648,https://econpapers.repec.org/paper/nbrnberwo/21648.htm,,Related journal article link not found,5,0,5,0
21649,https://econpapers.repec.org/paper/nbrnberwo/21649.htm,https://econpapers.repec.org/article/oupeconjl/v_3a129_3ay_3a2019_3ai_3a617_3ap_3a143-171..htm,0.01570996978851964,3,1,2,0
21650,https://econpapers.repec.org/paper/nbrnberwo/21650.htm,,Related journal article link not found,3,1,2,0
21651,https://econpapers.repec.org/paper/nbrnberwo/21651.htm,https://econpapers.repec.org/article/ucptpolec/doi_3a10.1086_2f685594.htm,0.982030111704711,8,2,6,0
21652,https://econpapers.repec.org/paper/nbrnberwo/21652.htm,https://econpapers.repec.org/article/tafnzecpp/v_3a52_3ay_3a2018_3ai_3a2_3ap_3a227-248.htm,0.20925553319919518,4,2,2,0
21653,https://econpapers.repec.org/paper/nbrnberwo/21653.htm,,Related journal article link not found,2,0,2,0
21654,https://econpapers.repec.org/paper/nbrnberwo/21654.htm,https://econpapers.repec.org/article/eeejhecon/v_3a51_3ay_3a2017_3ai_3ac_3ap_3a66-83.htm,1.0,5,0,5,0
21655,https://econpapers.repec.org/paper/nbrnberwo/21655.htm,,Related journal article link not found,3,1,2,0
21656,https://econpapers.repec.org/paper/nbrnberwo/21656.htm,,Related journal article link not found,6,1,5,0
21657,https://econpapers.repec.org/paper/nbrnberwo/21657.htm,,Related journal article link not found,3,1,2,0
21658,https://econpapers.repec.org/paper/nbrnberwo/21658.htm,https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a4_3ap_3a1795-1848..htm,0.1901743264659271,2,0,2,0
21659,https://econpapers.repec.org/paper/nbrnberwo/21659.htm,,Related journal article link not found,2,1,1,0
21660,https://econpapers.repec.org/paper/nbrnberwo/21660.htm,https://econpapers.repec.org/article/eeemoneco/v_3a82_3ay_3a2016_3ai_3ac_3ap_3a36-51.htm,0.5648267008985879,2,0,2,0
21661,https://econpapers.repec.org/paper/nbrnberwo/21661.htm,https://econpapers.repec.org/article/cupjfinqa/v_3a55_3ay_3a2020_3ai_3a4_3ap_3a1369-1414_5f10.htm,0.16526610644257703,3,0,3,0
21662,https://econpapers.repec.org/paper/nbrnberwo/21662.htm,https://econpapers.repec.org/article/eeejimfin/v_3a66_3ay_3a2016_3ai_3ac_3ap_3a65-87.htm,0.997779422649889,2,1,1,0
21663,https://econpapers.repec.org/paper/nbrnberwo/21663.htm,https://econpapers.repec.org/article/ucpjlabec/doi_3a10.1086_2f691280.htm,0.2598684210526316,4,0,4,0
21664,https://econpapers.repec.org/paper/nbrnberwo/21664.htm,https://econpapers.repec.org/article/binbpeajo/v_3a46_3ay_3a2015_3ai_3a2015-02_3ap_3a279-328.htm,Journal abstract not found,2,0,2,0
21665,https://econpapers.repec.org/paper/nbrnberwo/21665.htm,https://econpapers.repec.org/article/aeaaejapp/v_3a8_3ay_3a2016_3ai_3a3_3ap_3a196-216.htm,0.9934829833454019,3,1,2,0
21666,https://econpapers.repec.org/paper/nbrnberwo/21666.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a109_3ay_3a2019_3ai_3a1_3ap_3a203-36.htm,1.0,2,1,1,0
21667,https://econpapers.repec.org/paper/nbrnberwo/21667.htm,https://econpapers.repec.org/article/ouprestud/v_3a85_3ay_3a2018_3ai_3a3_3ap_3a1502-1542..htm,1.0,4,1,3,0
21668,https://econpapers.repec.org/paper/nbrnberwo/21668.htm,https://econpapers.repec.org/article/eeemoneco/v_3a81_3ay_3a2016_3ai_3ac_3ap_3a1-20.htm,0.9966733200266135,2,0,2,0
21669,https://econpapers.repec.org/paper/nbrnberwo/21669.htm,https://econpapers.repec.org/article/ucpjpolec/doi_3a10.1086_2f701029.htm,0.37678100263852243,3,1,2,0
21670,https://econpapers.repec.org/paper/nbrnberwo/21670.htm,https://econpapers.repec.org/article/ouprestud/v_3a88_3ay_3a2021_3ai_3a6_3ap_3a2570-2621..htm,0.9371112646855563,3,0,3,0
21671,https://econpapers.repec.org/paper/nbrnberwo/21671.htm,,Related journal article link not found,2,1,1,0
21672,https://econpapers.repec.org/paper/nbrnberwo/21672.htm,,Related journal article link not found,3,0,3,0
21673,https://econpapers.repec.org/paper/nbrnberwo/21673.htm,https://econpapers.repec.org/article/eeejfinec/v_3a139_3ay_3a2021_3ai_3a1_3ap_3a57-83.htm,0.13817166782972784,4,1,3,0
21674,https://econpapers.repec.org/paper/nbrnberwo/21674.htm,https://econpapers.repec.org/article/eeedeveco/v_3a124_3ay_3a2017_3ai_3ac_3ap_3a142-156.htm,0.8599088838268792,3,0,3,0
21675,https://econpapers.repec.org/paper/nbrnberwo/21675.htm,https://econpapers.repec.org/article/sprizalbr/v_3a4_3ay_3a2015_3ai_3a1_3ap_3a1-31_3a10.1186_2fs40172-015-0038-0.htm,0.9759152215799615,2,1,1,0
21676,https://econpapers.repec.org/paper/nbrnberwo/21676.htm,,Related journal article link not found,2,0,2,0
21677,https://econpapers.repec.org/paper/nbrnberwo/21677.htm,https://econpapers.repec.org/article/eeedeveco/v_3a119_3ay_3a2016_3ai_3ac_3ap_3a48-66.htm,0.9994141769185706,3,0,3,0
21678,https://econpapers.repec.org/paper/nbrnberwo/21678.htm,https://econpapers.repec.org/article/ucpipolec/doi_3a10.1086_2f684987.htm,0.9306067717063359,2,1,1,0
21679,https://econpapers.repec.org/paper/nbrnberwo/21679.htm,,Related journal article link not found,3,1,2,0
21680,https://econpapers.repec.org/paper/nbrnberwo/21680.htm,https://econpapers.repec.org/article/ucptpolec/doi_3a10.1086_2f685592.htm,0.5789473684210527,2,1,1,0
21681,https://econpapers.repec.org/paper/nbrnberwo/21681.htm,,Related journal article link not found,3,0,3,0
21682,https://econpapers.repec.org/paper/nbrnberwo/21682.htm,,Related journal article link not found,3,0,3,0
21683,https://econpapers.repec.org/paper/nbrnberwo/21683.htm,,Related journal article link not found,3,0,3,0
21684,https://econpapers.repec.org/paper/nbrnberwo/21684.htm,https://econpapers.repec.org/article/wlyjmoncb/v_3a50_3ay_3a2018_3ai_3a1_3ap_3a173-201.htm,0.10157790927021697,4,0,4,0
21685,https://econpapers.repec.org/paper/nbrnberwo/21685.htm,https://econpapers.repec.org/article/uwpjhriss/v_3a54_3ay_3a2019_3ai_3a1_3ap_3a225-254.htm,0.2541883304448296,3,0,3,0
21686,https://econpapers.repec.org/paper/nbrnberwo/21686.htm,https://econpapers.repec.org/article/aeaaejmac/v_3a13_3ay_3a2021_3ai_3a2_3ap_3a333-72.htm,0.8240053944706676,3,2,1,0
21687,https://econpapers.repec.org/paper/nbrnberwo/21687.htm,https://econpapers.repec.org/article/eeepubeco/v_3a136_3ay_3a2016_3ai_3ac_3ap_3a62-85.htm,0.6686012768427162,2,1,1,0
21688,https://econpapers.repec.org/paper/nbrnberwo/21688.htm,,Related journal article link not found,2,0,2,0
21689,https://econpapers.repec.org/paper/nbrnberwo/21689.htm,,Related journal article link not found,3,1,2,0
21690,https://econpapers.repec.org/paper/nbrnberwo/21690.htm,https://econpapers.repec.org/article/ouprfinst/v_3a29_3ay_3a2016_3ai_3a2_3ap_3a349-383..htm,0.9284750337381916,2,1,1,0
21691,https://econpapers.repec.org/paper/nbrnberwo/21691.htm,,Related journal article link not found,2,0,2,0
21692,https://econpapers.repec.org/paper/nbrnberwo/21692.htm,https://econpapers.repec.org/article/eeeeecrev/v_3a157_3ay_3a2023_3ai_3ac_3as0014292123001423.htm,0.9572431397574984,3,0,3,0
21693,https://econpapers.repec.org/paper/nbrnberwo/21693.htm,,Related journal article link not found,1,0,1,0
21694,https://econpapers.repec.org/paper/nbrnberwo/21694.htm,,Related journal article link not found,3,0,3,0
21695,https://econpapers.repec.org/paper/nbrnberwo/21695.htm,https://econpapers.repec.org/article/blajfinan/v_3a79_3ay_3a2024_3ai_3a2_3ap_3a1087-1121.htm,0.8589041095890411,3,1,2,0
21696,https://econpapers.repec.org/paper/nbrnberwo/21696.htm,https://econpapers.repec.org/article/ouprfinst/v_3a30_3ay_3a2017_3ai_3a4_3ap_3a1095-1150..htm,0.9959349593495935,2,0,2,0
21697,https://econpapers.repec.org/paper/nbrnberwo/21697.htm,,Related journal article link not found,2,0,2,0
21698,https://econpapers.repec.org/paper/nbrnberwo/21698.htm,https://econpapers.repec.org/article/ouprfinst/v_3a30_3ay_3a2017_3ai_3a4_3ap_3a1316-1338..htm,0.11551155115511551,2,0,2,0
21699,https://econpapers.repec.org/paper/nbrnberwo/21699.htm,https://econpapers.repec.org/article/ucpjhucap/doi_3a10.1086_2f684717.htm,0.573694646397885,2,0,2,0
21700,https://econpapers.repec.org/paper/nbrnberwo/21700.htm,https://econpapers.repec.org/article/eeejfinec/v_3a130_3ay_3a2018_3ai_3a3_3ap_3a579-591.htm,0.11784897025171624,2,0,2,0
21701,https://econpapers.repec.org/paper/nbrnberwo/21701.htm,https://econpapers.repec.org/article/tprrestat/v_3a100_3ay_3a2018_3ai_3a2_3ap_3a232-244.htm,0.24616813748258246,2,0,2,0
21702,https://econpapers.repec.org/paper/nbrnberwo/21702.htm,https://econpapers.repec.org/article/redissued/22-237.htm,0.49506172839506174,2,0,2,0
21703,https://econpapers.repec.org/paper/nbrnberwo/21703.htm,,Related journal article link not found,2,1,1,0
21704,https://econpapers.repec.org/paper/nbrnberwo/21704.htm,,Related journal article link not found,3,0,3,0
21705,https://econpapers.repec.org/paper/nbrnberwo/21705.htm,https://econpapers.repec.org/article/wlyemetrp/v_3a85_3ay_3a2017_3ai_3a_3ap_3a1373-1432.htm,0.36049192928516527,4,1,3,0
21706,https://econpapers.repec.org/paper/nbrnberwo/21706.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a108_3ay_3a2018_3ai_3a12_3ap_3a3855-90.htm,0.4364963503649635,3,0,3,0
21707,https://econpapers.repec.org/paper/nbrnberwo/21707.htm,,Related journal article link not found,2,1,1,0
21708,https://econpapers.repec.org/paper/nbrnberwo/21708.htm,https://econpapers.repec.org/article/cupjpenef/v_3a18_3ay_3a2019_3ai_3a02_3ap_3a165-189_5f00.htm,0.9993761696818465,3,2,1,0
21709,https://econpapers.repec.org/paper/nbrnberwo/21709.htm,https://econpapers.repec.org/article/oupqjecon/v_3a133_3ay_3a2018_3ai_3a2_3ap_3a765-800..htm,0.9979064898813678,3,2,1,0
21710,https://econpapers.repec.org/paper/nbrnberwo/21710.htm,https://econpapers.repec.org/article/kapopenec/v_3a28_3ay_3a2017_3ai_3a1_3ad_3a10.1007_5fs11079-016-9411-2.htm,0.9940983606557378,2,0,2,0
21711,https://econpapers.repec.org/paper/nbrnberwo/21711.htm,https://econpapers.repec.org/article/anrreseco/v_3a8_3ay_3a2016_3ap_3a99-118.htm,0.7985739750445633,3,0,3,0
21712,https://econpapers.repec.org/paper/nbrnberwo/21712.htm,,Related journal article link not found,2,1,1,0
21713,https://econpapers.repec.org/paper/nbrnberwo/21713.htm,,Related journal article link not found,1,1,0,0
21714,https://econpapers.repec.org/paper/nbrnberwo/21714.htm,https://econpapers.repec.org/article/eeepubeco/v_3a221_3ay_3a2023_3ai_3ac_3as0047272723000427.htm,0.2474418604651163,3,0,3,0
21715,https://econpapers.repec.org/paper/nbrnberwo/21715.htm,,Related journal article link not found,7,0,7,0
21716,https://econpapers.repec.org/paper/nbrnberwo/21716.htm,https://econpapers.repec.org/article/tprasiaec/v_3a16_3ay_3a2017_3ai_3a1_3ap_3a35-59.htm,0.9965116279069768,2,0,2,0
21717,https://econpapers.repec.org/paper/nbrnberwo/21717.htm,https://econpapers.repec.org/article/wlyeconjl/v_3a128_3ay_3a2018_3ai_3a612_3ap_3af609-f639.htm,0.0241773002014775,4,0,4,0
21718,https://econpapers.repec.org/paper/nbrnberwo/21718.htm,https://econpapers.repec.org/article/wlyemetrp/v_3a88_3ay_3a2020_3ai_3a1_3ap_3a207-263.htm,0.16203301476976542,2,0,2,0
21719,https://econpapers.repec.org/paper/nbrnberwo/21719.htm,https://econpapers.repec.org/article/ucpjpolec/doi_3a10.1086_2f707735.htm,0.9285198555956679,3,0,3,0
21720,https://econpapers.repec.org/paper/nbrnberwo/21720.htm,,Related journal article link not found,2,0,2,0
21721,https://econpapers.repec.org/paper/nbrnberwo/21721.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a109_3ay_3a2019_3ai_3a5_3ap_3a1623-47.htm,0.010558069381598794,3,0,3,0
21722,https://econpapers.repec.org/paper/nbrnberwo/21722.htm,https://econpapers.repec.org/article/ouprestud/v_3a87_3ay_3a2020_3ai_3a6_3ap_3a2754-2776..htm,0.8955453149001537,2,1,1,0
21723,https://econpapers.repec.org/paper/nbrnberwo/21723.htm,,Related journal article link not found,2,0,2,0
21724,https://econpapers.repec.org/paper/nbrnberwo/21724.htm,,Related journal article link not found,3,0,3,0
21725,https://econpapers.repec.org/paper/nbrnberwo/21725.htm,https://econpapers.repec.org/article/blacoecpo/v_3a36_3ay_3a2018_3ai_3a1_3ap_3a44-58.htm,0.02824858757062147,2,1,1,0
21726,https://econpapers.repec.org/paper/nbrnberwo/21726.htm,,Related journal article link not found,3,0,3,0
21727,https://econpapers.repec.org/paper/nbrnberwo/21727.htm,,Related journal article link not found,1,1,0,0
21728,https://econpapers.repec.org/paper/nbrnberwo/21728.htm,,Related journal article link not found,1,0,1,0
21729,https://econpapers.repec.org/paper/nbrnberwo/21729.htm,,Related journal article link not found,3,1,2,0
21730,https://econpapers.repec.org/paper/nbrnberwo/21730.htm,https://econpapers.repec.org/article/fipfedhle/00040.htm,0.12387612387612387,3,0,3,0
21731,https://econpapers.repec.org/paper/nbrnberwo/21731.htm,https://econpapers.repec.org/article/eeejetheo/v_3a174_3ay_3a2018_3ai_3ac_3ap_3a124-183.htm,1.0,3,1,2,0
